Identifier,rr,nt1,ft1,nt2,ft2,na1,fa1
Responsive,0.695576136,458.1940999,391.7429727,2683.80484,2471.435174,69.20648924,70.41495497
Responsive,0.552028199,492.6414171,314.4161816,2699.164884,2564.561336,67.42712292,61.46016078
Responsive,1.366409478,426.2348618,371.361518,2953.581119,2574.122246,70.49531416,74.6773815
Responsive,1.378211608,473.7454954,391.1147143,2861.295355,2629.513677,68.35913944,67.89059262
Responsive,0.916406797,484.2042296,402.8473539,2500.241179,2742.782351,73.47127036,68.2579398
Responsive,0.733885066,516.0443305,385.4156282,2825.788495,2754.854752,68.13420397,71.98463997
Responsive,1.187674157,513.6804384,406.2036761,2693.062085,2506.609894,64.85870448,68.07217766
Responsive,0.810317835,524.2403198,323.4144127,2847.146459,2501.736639,71.54078242,66.53392146
Responsive,0.964394169,481.3046381,347.9152248,2725.886773,2357.598851,75.14287694,68.18424956
Responsive,1.290443241,491.8546896,355.1356232,2942.321636,2544.850834,69.28085219,73.89694717
Responsive,1.377957673,522.5739604,387.6390088,2822.740038,2528.751202,68.76641985,71.10457372
Responsive,1.016188746,580.4962284,435.2979902,2621.986641,2616.253521,69.1871708,68.8919646
Responsive,0.596409477,575.4646813,404.6429763,2735.211363,2568.386222,65.28000398,69.29983922
Responsive,0.95910046,414.7983696,364.0945344,2471.135697,2341.711937,64.72111364,70.89271308
Responsive,1.523613472,627.9738505,358.3277737,2705.707911,2607.150236,72.63216622,65.61588378
Responsive,1.249116666,496.5712378,354.9154487,2554.835987,2500.97475,69.88549895,68.82634916
Responsive,1.31808196,463.6452425,349.8194375,2861.913854,2502.576758,67.53530119,74.00251636
Responsive,0.791526802,524.2192436,399.2183914,2836.716868,2501.385692,69.21032092,73.09102847
Responsive,1.508040152,507.620064,372.9526641,2607.371622,2604.687424,72.96680127,62.78907827
Responsive,1.139205931,510.2418387,392.4641423,2825.435859,2381.808162,72.85409829,69.28321829
Responsive,0.792605362,519.8452227,397.097502,2592.110578,2625.553365,69.51580764,67.32069646
Responsive,1.366736355,477.6885422,379.0701874,2604.838744,2712.216483,64.97820757,65.48453343
Responsive,0.638307016,419.195162,386.0884218,2563.309258,2770.752278,70.35643315,67.65558419
Responsive,0.878250602,516.2710547,408.6532465,2678.160653,2530.883647,69.64448341,66.12400548
Responsive,0.900791258,524.0320436,375.29072,2804.189496,2436.96391,70.60993265,67.32224953
Responsive,1.473890943,437.3758811,309.7405845,2900.409538,2573.456317,73.4728357,67.82353096
Responsive,0.698267391,513.796926,264.1190253,2702.924654,2535.49211,72.15203146,75.09572602
Responsive,1.383147642,488.4479724,363.2252899,2655.498814,2623.100621,66.52366558,72.85983266
Responsive,0.282314567,514.1858283,440.6631058,2844.774882,2429.490307,70.00291738,73.34542243
Responsive,1.512962796,504.8893209,367.6901498,2695.933668,2581.497293,72.87255452,71.495955
Responsive,1.491656639,549.9624727,396.1601276,2735.161893,2492.468079,68.00011429,63.32075669
Responsive,0.884143017,430.633051,316.9449506,2516.56376,2504.717113,70.59927453,66.94950649
Responsive,1.297355424,497.6960506,375.3091866,2671.380986,2660.833415,64.96155532,66.63894903
Responsive,1.063885655,488.3520199,359.2168735,2710.150028,2363.373683,69.59691287,69.54056326
Responsive,0.552597382,510.2005851,361.8593916,2846.391357,2439.467167,66.2717156,68.18062665
Responsive,1.426811354,363.5359122,380.8241937,2777.633945,2679.047044,67.61901918,70.26837267
Responsive,1.210709994,487.3620677,391.6708727,2622.479974,2661.486526,70.78485455,72.04294599
Responsive,1.53985237,549.1697811,354.5168147,2849.612649,2557.201031,71.52401332,78.64740428
Responsive,0.037182179,418.1005178,402.5767159,2775.654975,2552.511464,69.63338733,63.19195084
Responsive,0.089255523,533.7069441,350.1379629,2708.650001,2616.513043,68.68914132,65.10457699
Responsive,0.468554662,463.5612858,393.498018,2812.83137,2449.655305,74.01282607,64.94079759
Responsive,1.11265602,514.617607,360.3817173,2843.678447,2623.067701,69.41357876,69.22663706
Responsive,0.764087526,451.5227804,402.4117937,2860.849681,2671.75702,68.04943895,69.74121527
Responsive,1.218784625,556.3659443,383.2532345,2944.903882,2513.707268,68.94240826,75.14542183
Responsive,1.035882064,617.2166331,412.6940887,2716.933576,2518.838219,70.22620805,75.99028476
Responsive,1.699203251,488.5353926,374.7562912,2865.175512,2483.293598,67.75070179,65.32219856
Responsive,1.112048241,460.4284928,420.3055674,2881.924418,2685.49478,67.27724254,61.16957701
Responsive,0.843659981,481.7267806,317.5748324,2796.613378,2442.536552,74.72672562,79.55905423
Responsive,0.405583117,537.0746721,380.0342074,2591.903109,2321.285935,65.88866987,71.16878982
Responsive,0.828061549,498.6405132,292.4992578,2597.39831,2548.369985,63.12848201,65.94578672
Responsive,1.273603438,452.239531,360.0264723,2655.31728,2480.862728,69.67429933,71.83658775
Responsive,1.005351292,471.5831043,351.3636557,2623.293394,2511.882971,72.55308866,66.99214013
Responsive,1.37601281,460.3894012,365.7412752,2646.164657,2615.220185,68.34603996,64.35492793
Responsive,1.582722937,479.2195568,303.0066535,2770.279995,2604.12089,69.42264918,71.23053419
Responsive,-0.042559052,538.5474412,395.5246207,2669.970233,2453.878754,72.80705365,68.71401799
Responsive,0.536607022,509.2848227,344.7315348,2773.209452,2350.836378,65.95004695,67.70131754
Responsive,1.024742904,459.6215015,358.9741109,2757.726031,2593.320131,64.69028318,70.50192015
Responsive,1.173613091,493.9915943,313.912117,2629.704142,2549.924704,70.80865732,66.03913471
Responsive,1.670461113,359.8464469,361.6282951,2861.311833,2686.024366,72.16723442,68.45770161
Responsive,0.832263675,394.2201872,335.6797187,2935.165227,2675.432547,68.58334388,74.53691822
Responsive,1.046199814,488.0540772,327.7679878,2767.250084,2747.749684,70.96350841,73.40571845
Responsive,0.789442,464.0379123,308.7291132,2714.029966,2623.901588,67.340226,71.15589557
Responsive,0.616887457,524.5563205,347.6819214,2805.885576,2548.144344,65.45467122,69.08791008
Responsive,1.0407541,516.7004329,381.9820876,2881.515208,2646.017183,65.43208302,69.44649232
Responsive,1.060530149,505.5727061,373.4499912,2764.219355,2410.720354,67.03754075,67.62665344
Responsive,0.538235035,572.4245412,408.1137801,2534.591139,2496.807646,64.86695814,74.46769225
Responsive,0.793434303,401.4032973,387.8386175,2731.457614,2644.935839,70.61949792,69.38826977
Responsive,1.077842503,379.6527382,408.9517758,2987.641523,2693.692731,70.2866416,63.06799687
Responsive,1.814225823,506.6079785,337.0840746,2692.517095,2607.677687,70.45828439,75.85290932
Responsive,0.730551947,517.5049876,356.3472543,2671.85717,2531.22786,69.55183468,67.10105062
Responsive,0.899915191,547.3293432,296.7183053,2795.275912,2568.802182,71.8467325,75.4273653
Responsive,1.352371043,507.066065,387.7280335,2536.009458,2450.545688,66.53257008,68.26335257
Responsive,1.334067498,447.723511,360.2677285,2744.775349,2481.43577,71.65029112,70.16964317
Responsive,1.243530976,523.4527828,372.0503554,2615.59588,2592.759883,65.91037702,71.04374663
Responsive,1.154153343,496.4827766,373.7514886,2706.27666,2573.903987,67.75411675,74.30896167
Responsive,1.385558009,490.3486678,394.3380271,2960.426478,2419.528475,65.63950514,65.23480411
Responsive,0.624163532,437.2694124,303.1916009,2612.434845,2573.337912,73.67468583,72.69753046
Responsive,1.688346628,473.4176902,348.8233215,2462.146189,2571.686603,71.98616856,68.12565244
Responsive,1.537032256,482.9348328,392.6750858,2719.17372,2730.803084,70.44453166,62.93012428
Responsive,1.681006507,458.7048059,336.8566609,2616.453374,2482.103736,72.09072324,73.1175256
Responsive,1.105890828,499.2350647,330.6527146,2735.644144,2408.288128,63.96061992,74.96108831
Responsive,1.013668141,478.7239213,392.1616502,2457.4385,2508.564419,76.13508875,66.53366355
Responsive,1.479379805,413.1349439,326.2621502,2774.902924,2495.770082,65.91880054,67.76542552
Responsive,0.924280336,512.8835162,412.4198524,2528.453799,2608.596267,68.23987579,62.88872136
Responsive,0.978265734,442.9975117,355.5736291,2577.913741,2570.74452,67.95802215,72.53039764
Responsive,1.0174672,480.7643545,426.2479399,2632.290683,2625.325396,68.00688895,70.21224639
Responsive,0.965314534,421.7212786,365.4551132,2647.900209,2594.012345,73.61640244,68.12138912
Responsive,0.779673726,512.4164828,394.134119,3022.933929,2435.402553,70.86682219,68.38135929
Responsive,0.377232807,526.6510953,391.5785313,2718.642753,2368.405766,67.7928898,67.37691475
Responsive,1.127003912,509.4194847,429.3543015,2770.727046,2511.052629,67.9373938,68.20889887
Responsive,0.764228323,470.3096924,381.5163613,2928.474409,2573.333804,70.78453556,68.52534749
Responsive,0.865293371,495.1490681,344.9360022,2711.802769,2404.484015,72.57550654,67.96001034
Responsive,1.392656609,384.3260927,333.5780046,2724.408043,2638.843901,71.34548846,72.21594953
Responsive,0.521370687,471.3612862,447.0186464,2872.706336,2397.851902,70.021626,66.6716353
Responsive,0.918078803,485.594014,356.4488959,2639.708653,2445.439475,66.03053142,68.63023771
Responsive,1.110530548,555.7068774,342.1555757,2931.900262,2538.190289,69.36673797,64.97969446
Responsive,1.557677845,464.6550264,350.8348226,2601.30626,2403.140911,75.3793727,57.68136821
Responsive,1.280354583,465.4964883,361.2436484,2654.871909,2600.838045,70.79748132,69.44493788
Responsive,1.143394342,449.1655877,347.6838753,2440.408224,2462.854219,67.51500278,70.17993997
Responsive,1.005824613,476.8069874,355.0172343,2855.209859,2671.137278,72.06429777,67.71324287
Responsive,1.219519483,524.8130709,346.4059255,2903.434181,2548.402483,69.97900217,66.01431969
Responsive,1.360039603,472.1848812,278.9702128,2847.025883,2620.541107,66.6492464,76.76371346
Responsive,1.708643788,442.1424134,334.2574534,2679.743095,2431.46394,67.8143975,61.7151715
Responsive,0.93387641,464.3806444,324.8577042,2647.835089,2420.538037,69.02218709,69.04878474
Responsive,0.980359822,443.3809977,402.3336437,2688.492539,2617.401394,72.95863133,68.1081739
Responsive,0.993884923,511.9383318,383.3987213,2754.121064,2560.625571,70.84109099,72.38412799
Responsive,0.565993885,423.5692644,395.4711193,2771.772746,2635.764723,70.98838688,71.37929159
Responsive,1.648066556,473.8973543,343.9772614,2909.692474,2497.808733,70.34678748,63.19313324
Responsive,0.731317814,495.3271379,402.803839,2766.223952,2379.450721,73.6919585,67.0396545
Responsive,0.892333495,443.9742875,356.9815952,2684.372928,2470.450148,69.36363317,72.33886513
Responsive,1.044393106,467.7052895,422.8663704,2433.774154,2424.799726,68.51229322,65.97056249
Responsive,1.220303001,488.6317832,373.2242091,2852.950703,2715.988145,74.04709816,65.10303788
Responsive,0.993055644,546.1795531,337.4795637,2787.599694,2437.222179,70.99226788,68.85297471
Responsive,0.542461703,550.760028,347.7077211,2626.84453,2423.191943,73.7739595,72.83999757
Responsive,2.347421317,513.0174567,317.3553352,2513.575282,2695.090641,69.31780522,69.07281638
Responsive,1.755434018,577.9595004,358.9502477,2925.970402,2724.436743,69.58261656,70.26478325
Responsive,0.309200174,541.4702081,336.6218768,2785.395253,2540.852954,66.88646523,64.14421818
Responsive,0.833084319,393.3456178,398.2877999,2707.89557,2659.467167,67.61060349,66.95149358
Responsive,0.903422916,541.7105599,401.0882483,2589.115873,2531.990183,71.23397906,73.77857658
Responsive,0.752496791,508.2140862,329.2982702,3054.846018,2552.947261,71.58161076,65.67613679
Responsive,0.134330673,509.3591693,336.8797856,2618.561796,2532.879107,63.78750245,73.72665108
Responsive,1.098305048,574.8597726,313.4397055,2684.00543,2514.457962,64.63048189,69.50342857
Responsive,1.405259193,515.100601,340.4504941,2591.552458,2501.548278,69.80781284,66.61570585
Responsive,0.571442884,495.6253048,345.1104246,2737.020268,2546.945072,70.77683687,72.29284178
Responsive,1.556841119,501.4886646,323.3541923,2712.393433,2636.097113,72.64953918,65.33253895
Responsive,1.164480504,544.0949328,296.1952416,2850.462568,2452.575061,67.65261931,66.55499493
Responsive,0.435234834,488.9560468,360.2227566,2772.319324,2581.898538,67.90189422,69.89692075
Responsive,0.691059671,504.4689174,393.8754611,2774.401384,2629.867096,65.45671508,69.9121612
Responsive,1.258462795,421.0096123,408.6694522,2918.392113,2521.266922,65.7127958,66.2839376
Responsive,0.850243148,466.6368745,289.0933543,2478.935626,2569.145634,67.90196626,68.36527211
Responsive,0.951245256,470.9907758,359.2628475,2731.093432,2489.154766,67.04549334,72.1428713
Responsive,1.533298359,512.7509886,358.370183,2771.539346,2476.143627,69.31515438,70.35715128
Responsive,0.583739459,492.9514758,352.6916281,2756.947585,2478.532312,69.19226648,60.24523476
Responsive,1.144982863,435.4428158,386.006418,2846.413843,2622.061563,66.27066412,62.63086301
Responsive,0.83720623,517.5665328,444.4873862,2566.117557,2649.831354,69.75021821,63.24343951
Responsive,1.28752388,462.4766561,314.7901572,2862.084469,2572.269594,70.40557301,67.35874918
Responsive,1.075735904,483.5761838,332.6944115,2744.302371,2403.000908,67.95686329,70.24720704
Responsive,1.153505774,549.5984012,384.4085014,2778.378924,2420.130558,66.50114847,70.37847685
Responsive,1.626546865,406.0803893,389.3183783,2713.088176,2327.159722,67.30168418,70.58226603
Responsive,0.524749592,505.6413965,305.4950928,2853.115914,2711.733716,67.34681987,72.11216352
Responsive,0.974520342,594.490807,362.9681819,2957.192721,2447.094685,71.15049886,71.3617139
Responsive,0.958379306,530.2139752,338.5111775,2739.268078,2466.061447,65.38287991,65.22076657
Responsive,1.219740168,564.7786288,347.9728617,2934.342237,2462.266022,68.70242555,73.45256652
Responsive,0.926625615,526.3264065,389.318091,2459.820331,2472.661544,69.37159599,64.52457992
Responsive,0.833799708,464.2050148,324.428679,2735.243197,2519.114514,70.18130472,69.72102082
Responsive,1.181139759,431.6578865,330.0943034,2679.031793,2729.345707,66.0129785,67.81662724
Responsive,0.89874726,511.3180447,375.4653606,2696.151021,2592.08618,66.94989529,72.54121555
Responsive,1.399600769,453.8133026,380.5418468,2875.96193,2622.719532,66.5532985,66.16077293
Responsive,1.516093633,553.2676713,418.2541795,2916.757197,2576.667142,72.26496606,70.2318337
Responsive,0.80646105,460.473016,425.9239288,2880.012953,2461.156427,66.59591828,70.28625375
Responsive,0.808619243,503.9763687,400.4274672,2875.058905,2665.255521,72.21757789,66.29299484
Responsive,1.174570066,492.463907,361.0573088,2959.262256,2460.437572,73.58794844,74.41199511
Responsive,0.698863017,469.2122378,357.3107517,2864.038732,2492.633929,68.01690933,75.5493383
Responsive,0.845947526,423.5083206,348.2970973,2806.67354,2602.570093,74.38950733,68.41452516
Responsive,1.041004748,470.8209388,462.557973,2948.877897,2539.540499,74.2513847,72.47225347
Responsive,1.205563613,430.5125744,350.1931259,2808.567053,2397.262429,73.70378914,66.69579389
Responsive,1.242029851,610.6011162,337.8026655,2752.713141,2488.18141,66.2861187,68.26568401
Responsive,0.718979606,422.102684,379.598141,2700.248986,2527.596244,69.71724583,68.6938485
Responsive,0.96543151,489.9788742,345.1768305,2640.679084,2518.448584,67.94369883,61.31932405
Responsive,1.90246703,539.7355275,336.4990826,2735.23597,2540.393032,69.3799591,71.17821437
Responsive,0.288916728,522.7280126,383.9016221,2813.506735,2511.515413,70.66477181,73.61345141
Responsive,1.422170992,492.9468527,358.1649009,2788.176499,2476.186936,72.09879445,74.12662305
Responsive,0.697214709,542.4640001,372.8060067,2904.263112,2615.65334,69.06707835,66.02794692
Responsive,0.743684649,448.7626648,416.0166982,2692.011379,2646.720357,71.29749895,65.55475665
Responsive,1.194455619,495.3484848,369.3206333,2613.587606,2614.164126,69.18913561,70.68140788
Responsive,1.022318392,412.0230072,353.0227323,2894.566284,2414.896837,64.70575225,73.34497218
Responsive,0.991178393,528.3400363,456.6749298,2627.871113,2673.211648,72.85929778,72.62311517
Responsive,1.054426826,488.5539757,378.3060123,2984.144873,2638.422075,74.39469634,66.40789429
Responsive,1.000188474,505.7939696,373.3544988,2662.669912,2582.104326,71.40079528,74.95894207
Responsive,0.8709417,491.4417284,396.123688,3125.539418,2537.560012,69.70696989,61.44799092
Responsive,1.18131494,433.2912644,324.7814706,2682.380101,2452.378883,68.6429049,69.24560839
Responsive,0.742879605,445.300092,331.7549905,2777.763286,2532.948507,74.88230749,63.52032941
Responsive,0.092273717,494.7001643,398.6628459,2607.380504,2645.251709,73.47829068,62.5868251
Responsive,1.206553712,512.193382,351.8008875,2630.016478,2663.541525,66.28263511,67.69711448
